user_id,group,purchase,revenue,session_duration,device_type
1607,treatment,1,65.24,217,mobile
1608,control,0,0.0,4,mobile
1609,treatment,1,27.72,356,mobile
1610,control,0,0.0,30,mobile
1611,control,0,0.0,129,mobile
1612,treatment,0,0.0,163,desktop
1613,treatment,0,0.0,110,mobile
1614,control,0,0.0,75,desktop
1615,treatment,0,0.0,113,mobile
1616,control,0,0.0,67,mobile
1617,control,1,43.53,103,mobile
1618,control,0,0.0,80,desktop
1619,treatment,0,0.0,150,desktop
1620,control,0,0.0,48,desktop
1621,control,0,0.0,806,desktop
1622,treatment,0,0.0,125,desktop
1623,treatment,0,0.0,38,desktop
1624,treatment,1,70.24,116,desktop
1625,treatment,0,0.0,362,mobile
1626,control,0,0.0,3,mobile
1627,control,0,0.0,204,mobile
1628,control,1,35.29,142,mobile
1629,control,0,0.0,33,mobile
1630,treatment,0,0.0,306,mobile
1631,control,0,0.0,82,mobile
1632,control,0,0.0,62,mobile
1633,treatment,0,0.0,316,desktop
1634,control,0,0.0,183,mobile
1635,control,0,0.0,411,mobile
1636,control,0,0.0,178,desktop
1637,control,0,0.0,243,mobile
1638,control,0,0.0,325,mobile
1639,control,0,0.0,10,mobile
1640,treatment,0,0.0,269,mobile
1641,treatment,0,0.0,171,mobile
1642,control,0,0.0,12,mobile
1643,control,0,0.0,127,mobile
1644,treatment,0,0.0,15,desktop
1645,control,1,55.45,239,mobile
1646,control,0,0.0,142,desktop
1647,control,0,0.0,552,mobile
1648,treatment,0,0.0,36,mobile
1649,control,0,0.0,167,desktop
1650,treatment,0,0.0,42,mobile
1651,control,0,0.0,171,desktop
1652,treatment,0,0.0,230,mobile
1653,treatment,0,0.0,230,desktop
1654,control,0,0.0,303,mobile
1655,treatment,0,0.0,345,mobile
1656,control,0,0.0,14,desktop
1657,treatment,0,0.0,75,desktop
1658,control,0,0.0,209,mobile
1659,control,1,41.57,124,desktop
1660,treatment,0,0.0,38,mobile
1661,control,0,0.0,144,mobile
1662,control,0,0.0,94,mobile
1663,treatment,0,0.0,88,desktop
1664,control,0,0.0,298,desktop
1665,control,0,0.0,94,mobile
1666,treatment,0,0.0,4,mobile
1667,treatment,0,0.0,10,desktop
1668,control,0,0.0,349,mobile
1669,control,0,0.0,582,mobile
1670,treatment,0,0.0,209,mobile
1671,treatment,0,0.0,81,mobile
1672,control,1,59.12,502,mobile
1673,treatment,0,0.0,195,mobile
1674,control,0,0.0,334,desktop
1675,control,0,0.0,261,desktop
1676,control,1,40.09,85,mobile
1677,control,0,0.0,117,mobile
1678,control,0,0.0,37,mobile
1679,treatment,0,0.0,62,mobile
1680,treatment,0,0.0,271,desktop
1681,treatment,0,0.0,403,desktop
1682,treatment,0,0.0,232,desktop
1683,control,0,0.0,112,desktop
1684,control,0,0.0,16,mobile
1685,control,0,0.0,10,mobile
1686,control,0,0.0,84,desktop
1687,treatment,0,0.0,112,desktop
1688,control,0,0.0,169,mobile
1689,control,0,0.0,1,mobile
1690,treatment,0,0.0,824,desktop
1691,treatment,0,0.0,81,mobile
1692,treatment,1,-5.33,339,desktop
1693,treatment,0,0.0,137,desktop
1694,control,0,0.0,25,mobile
1695,control,0,0.0,287,desktop
1696,treatment,0,0.0,222,desktop
1697,control,0,0.0,134,desktop
1698,control,0,0.0,130,mobile
1699,control,0,0.0,16,mobile
1700,treatment,0,0.0,192,mobile
1701,control,0,0.0,435,mobile
1702,treatment,0,0.0,17,mobile
1703,control,0,0.0,55,mobile
1704,control,1,39.02,418,desktop
1705,control,0,0.0,60,mobile
1706,treatment,0,0.0,191,mobile
1707,control,0,0.0,137,mobile
1708,treatment,0,0.0,163,desktop
1709,treatment,0,0.0,96,desktop
1710,treatment,0,0.0,64,mobile
1711,control,0,0.0,8,desktop
1712,control,0,0.0,245,mobile
1713,control,0,0.0,246,mobile
1714,control,0,0.0,199,desktop
1715,treatment,0,0.0,185,desktop
1716,treatment,0,0.0,50,mobile
1717,treatment,0,0.0,4,desktop
1718,control,0,0.0,297,desktop
1719,treatment,0,0.0,121,mobile
1720,control,0,0.0,65,mobile
1721,treatment,0,0.0,19,mobile
1722,control,0,0.0,11,mobile
1723,control,1,43.36,77,mobile
1724,treatment,0,0.0,294,desktop
1725,treatment,0,0.0,451,mobile
1726,treatment,0,0.0,408,desktop
1727,treatment,0,0.0,454,mobile
1728,control,0,0.0,428,mobile
1729,treatment,0,0.0,134,mobile
1730,treatment,0,0.0,44,mobile
1731,treatment,0,0.0,287,mobile
1732,control,0,0.0,43,desktop
1733,control,0,0.0,55,desktop
1734,treatment,1,57.24,47,mobile
1735,control,0,0.0,130,desktop
1736,treatment,0,0.0,69,mobile
1737,control,0,0.0,30,mobile
1738,control,0,0.0,108,mobile
1739,control,0,0.0,372,desktop
1740,control,0,0.0,152,mobile
1741,treatment,0,0.0,379,mobile
1742,treatment,0,0.0,39,mobile
1743,treatment,0,0.0,32,desktop
1744,control,0,0.0,154,desktop
1745,treatment,0,0.0,112,desktop
1746,treatment,1,59.63,194,desktop
1747,treatment,0,0.0,284,mobile
1748,control,0,0.0,250,desktop
1749,control,0,0.0,513,desktop
1750,control,1,49.38,91,mobile
1751,treatment,0,0.0,41,mobile
1752,treatment,0,0.0,144,mobile
1753,treatment,0,0.0,21,mobile
1754,control,0,0.0,61,desktop
1755,control,0,0.0,41,mobile
1756,treatment,0,0.0,90,mobile
1757,control,1,46.78,21,desktop
1758,control,0,0.0,5,mobile
1759,control,0,0.0,192,mobile
1760,control,0,0.0,169,desktop
1761,treatment,0,0.0,221,mobile
1762,control,1,37.92,194,desktop
1763,control,0,0.0,21,mobile
1764,control,0,0.0,61,mobile
1765,control,0,0.0,24,mobile
1766,treatment,0,0.0,333,mobile
1767,treatment,0,0.0,247,desktop
1768,control,0,0.0,40,desktop
1769,control,0,0.0,75,desktop
1770,control,1,47.06,611,mobile
1771,control,0,0.0,162,desktop
1772,control,1,41.05,290,desktop
1773,control,0,0.0,55,mobile
1774,treatment,0,0.0,42,desktop
1775,control,0,0.0,275,mobile
1776,treatment,0,0.0,208,mobile
1777,treatment,0,0.0,205,desktop
1778,control,0,0.0,144,desktop
1779,treatment,0,0.0,149,mobile
1780,treatment,0,0.0,239,mobile
1781,treatment,0,0.0,56,desktop
1782,treatment,0,0.0,78,desktop
1783,treatment,0,0.0,369,mobile
1784,treatment,0,0.0,66,mobile
1785,control,0,0.0,142,mobile
1786,treatment,0,0.0,218,desktop
1787,treatment,1,73.64,1709,mobile
1788,treatment,0,0.0,102,mobile
1789,control,0,0.0,100,mobile
1790,treatment,0,0.0,332,desktop
1791,control,0,0.0,294,desktop
1792,treatment,0,0.0,236,desktop
1793,control,0,0.0,111,mobile
1794,control,1,55.0,70,mobile
1795,treatment,0,0.0,168,desktop
1796,treatment,0,0.0,376,desktop
1797,control,0,0.0,387,desktop
1798,treatment,0,0.0,20,desktop
1799,control,0,0.0,100,desktop
1800,control,0,0.0,112,desktop
1801,control,0,0.0,683,desktop
1802,control,1,71.57,203,desktop
1803,control,0,0.0,94,mobile
1804,treatment,0,0.0,4,mobile
1805,control,0,0.0,149,desktop
1806,control,0,0.0,18,mobile
1807,treatment,0,0.0,323,desktop
1808,control,0,0.0,251,mobile
1809,treatment,0,0.0,111,mobile
1810,treatment,0,0.0,100,mobile
1811,treatment,0,0.0,409,mobile
1812,control,1,53.65,61,mobile
1813,control,0,0.0,51,mobile
1814,control,0,0.0,504,desktop
1815,treatment,1,51.77,298,mobile
1816,control,0,0.0,309,mobile
1817,treatment,0,0.0,39,mobile
1818,control,0,0.0,27,desktop
1819,treatment,0,0.0,4,desktop
1820,control,0,0.0,48,desktop
1821,control,0,0.0,267,mobile
1822,control,1,47.89,49,mobile
1823,treatment,0,0.0,235,desktop
1824,treatment,0,0.0,52,desktop
1825,control,0,0.0,90,mobile
1826,control,1,37.85,735,mobile
1827,treatment,0,0.0,50,mobile
1828,treatment,1,54.4,84,mobile
1829,treatment,0,0.0,64,desktop
1830,control,0,0.0,20,mobile
1831,treatment,0,0.0,121,mobile
1832,control,0,0.0,85,mobile
1833,treatment,0,0.0,213,desktop
1834,control,0,0.0,306,desktop
1835,treatment,0,0.0,141,desktop
1836,treatment,0,0.0,5,mobile
1837,treatment,0,0.0,173,desktop
1838,treatment,1,84.76,10,mobile
1839,treatment,0,0.0,172,mobile
1840,control,0,0.0,207,mobile
1841,treatment,0,0.0,39,mobile
1842,treatment,0,0.0,308,mobile
1843,treatment,0,0.0,435,desktop
1844,control,0,0.0,301,mobile
1845,treatment,0,0.0,65,mobile
1846,control,0,0.0,159,mobile
1847,treatment,0,0.0,443,mobile
1848,treatment,0,0.0,69,mobile
1849,control,0,0.0,308,mobile
1850,treatment,0,0.0,1,mobile
1851,control,0,0.0,0,mobile
1852,control,0,0.0,256,mobile
1853,treatment,0,0.0,257,mobile
1854,control,1,56.66,280,mobile
1855,treatment,0,0.0,478,mobile
1856,treatment,0,0.0,22,mobile
1857,control,0,0.0,47,desktop
1858,control,0,0.0,421,mobile
1859,control,0,0.0,35,mobile
1860,control,0,0.0,206,desktop
1861,treatment,0,0.0,136,desktop
1862,treatment,0,0.0,15,desktop
1863,control,0,0.0,60,desktop
1864,treatment,0,0.0,132,mobile
1865,treatment,0,0.0,344,mobile
1866,treatment,0,0.0,221,desktop
1867,treatment,0,0.0,175,desktop
1868,control,0,0.0,123,desktop
1869,control,0,0.0,63,desktop
1870,treatment,0,0.0,22,mobile
1871,control,0,0.0,94,mobile
1872,control,0,0.0,5,desktop
1873,control,0,0.0,42,desktop
1874,treatment,0,0.0,101,desktop
1875,treatment,0,0.0,97,desktop
1876,treatment,0,0.0,8,mobile
1877,control,0,0.0,160,mobile
1878,treatment,0,0.0,143,desktop
1879,treatment,0,0.0,14,mobile
1880,control,0,0.0,516,mobile
1881,treatment,0,0.0,18,mobile
1882,treatment,0,0.0,347,mobile
1883,control,0,0.0,0,mobile
1884,control,0,0.0,385,desktop
1885,control,0,0.0,3,mobile
1886,treatment,0,0.0,255,mobile
1887,treatment,1,56.42,80,desktop
1888,treatment,0,0.0,241,mobile
1889,control,0,0.0,92,desktop
1890,control,0,0.0,13,mobile
1891,treatment,0,0.0,262,desktop
1892,treatment,0,0.0,13,mobile
1893,control,0,0.0,459,mobile
1894,control,0,0.0,9,desktop
1895,control,1,51.76,117,desktop
1896,control,0,0.0,231,mobile
1897,treatment,0,0.0,89,desktop
1898,control,0,0.0,44,mobile
1899,treatment,0,0.0,256,desktop
1900,treatment,0,0.0,276,mobile
1901,treatment,0,0.0,460,mobile
1902,control,0,0.0,84,mobile
1903,control,0,0.0,127,mobile
1904,control,0,0.0,81,mobile
1905,control,1,64.44,53,mobile
1906,treatment,0,0.0,250,mobile
1907,control,1,49.12,74,mobile
1908,control,0,0.0,100,mobile
1909,treatment,0,0.0,93,desktop
1910,control,0,0.0,224,mobile
1911,treatment,0,0.0,449,desktop
1912,treatment,0,0.0,197,desktop
1913,treatment,0,0.0,114,desktop
1914,treatment,0,0.0,271,desktop
1915,treatment,0,0.0,184,mobile
1916,treatment,0,0.0,11,mobile
1917,treatment,0,0.0,18,mobile
1918,treatment,0,0.0,6,mobile
1919,control,0,0.0,109,desktop
1920,control,0,0.0,314,mobile
1921,control,0,0.0,67,mobile
1922,control,1,43.28,87,desktop
1923,treatment,0,0.0,432,mobile
1924,control,0,0.0,326,mobile
1925,treatment,0,0.0,196,mobile
1926,control,0,0.0,55,desktop
1927,control,0,0.0,22,desktop
1928,control,0,0.0,2,mobile
1929,treatment,0,0.0,20,mobile
1930,control,0,0.0,62,mobile
1931,treatment,0,0.0,144,mobile
1932,treatment,0,0.0,11,desktop
1933,control,0,0.0,26,mobile
1934,control,1,58.12,35,mobile
1935,control,0,0.0,179,desktop
1936,treatment,0,0.0,172,desktop
1937,control,0,0.0,144,desktop
1938,treatment,0,0.0,51,mobile
1939,treatment,1,7.25,83,mobile
1940,control,0,0.0,18,mobile
1941,control,0,0.0,46,desktop
1942,treatment,0,0.0,410,mobile
1943,treatment,0,0.0,701,desktop
1944,treatment,0,0.0,187,desktop
1945,control,0,0.0,447,mobile
1946,treatment,1,34.74,185,mobile
1947,control,0,0.0,6,desktop
1948,treatment,0,0.0,1031,desktop
1949,treatment,0,0.0,18,desktop
1950,control,0,0.0,206,mobile
1951,treatment,0,0.0,52,mobile
1952,control,0,0.0,89,desktop
1953,control,0,0.0,186,desktop
1954,treatment,0,0.0,103,mobile
1955,control,0,0.0,51,mobile
1956,control,0,0.0,73,desktop
1957,treatment,0,0.0,75,mobile
1958,control,0,0.0,576,desktop
1959,control,0,0.0,288,mobile
1960,control,0,0.0,110,desktop
1961,treatment,0,0.0,40,desktop
1962,control,0,0.0,299,mobile
1963,treatment,1,69.28,30,desktop
1964,treatment,0,0.0,42,desktop
1965,control,0,0.0,82,desktop
1966,control,0,0.0,382,mobile
1967,control,0,0.0,25,desktop
1968,treatment,0,0.0,23,desktop
1969,control,1,58.77,122,mobile
1970,control,0,0.0,58,desktop
1971,control,1,52.5,151,mobile
1972,control,1,65.9,108,mobile
1973,control,0,0.0,102,mobile
1974,treatment,0,0.0,21,mobile
1975,treatment,0,0.0,27,desktop
1976,control,0,0.0,309,desktop
1977,control,0,0.0,390,mobile
1978,control,0,0.0,48,desktop
1979,control,0,0.0,21,mobile
1980,treatment,0,0.0,9,mobile
1981,control,0,0.0,168,mobile
1982,treatment,0,0.0,226,mobile
1983,treatment,0,0.0,83,mobile
1984,control,0,0.0,204,desktop
1985,treatment,0,0.0,224,mobile
1986,treatment,0,0.0,492,mobile
1987,treatment,0,0.0,12,mobile
1988,treatment,0,0.0,38,mobile
1989,control,0,0.0,12,desktop
1990,control,0,0.0,364,mobile
1991,treatment,0,0.0,283,desktop
1992,control,0,0.0,153,mobile
1993,control,0,0.0,15,desktop
1994,control,0,0.0,57,mobile
1995,control,0,0.0,63,desktop
1996,control,0,0.0,148,mobile
1997,treatment,0,0.0,53,mobile
1998,control,0,0.0,13,desktop
1999,control,0,0.0,236,desktop
2000,control,0,0.0,63,mobile
2001,control,0,0.0,108,desktop
2002,treatment,0,0.0,24,desktop
2003,treatment,0,0.0,292,mobile
2004,treatment,0,0.0,150,mobile
2005,treatment,0,0.0,417,mobile
2006,control,0,0.0,123,mobile
2007,treatment,0,0.0,510,desktop
2008,control,0,0.0,400,mobile
2009,control,0,0.0,154,mobile
2010,control,1,27.73,488,desktop
2011,control,0,0.0,70,mobile
2012,control,0,0.0,81,desktop
2013,treatment,0,0.0,8,desktop
2014,treatment,0,0.0,160,desktop
2015,treatment,0,0.0,230,desktop
2016,treatment,0,0.0,267,mobile
2017,control,0,0.0,29,mobile
2018,treatment,1,86.28,105,mobile
2019,control,0,0.0,35,mobile
2020,treatment,0,0.0,195,desktop
2021,control,0,0.0,30,mobile
2022,control,0,0.0,422,desktop
2023,treatment,1,28.34,47,desktop
2024,control,0,0.0,62,mobile
2025,control,0,0.0,342,mobile
2026,treatment,0,0.0,110,mobile
2027,control,0,0.0,4,desktop
2028,treatment,1,62.08,122,desktop
2029,treatment,0,0.0,15,mobile
2030,treatment,0,0.0,760,mobile
2031,control,0,0.0,159,mobile
2032,control,0,0.0,53,desktop
2033,control,0,0.0,149,mobile
2034,treatment,0,0.0,14,mobile
2035,control,0,0.0,289,desktop
2036,treatment,0,0.0,467,desktop
2037,treatment,0,0.0,373,desktop
2038,control,0,0.0,75,mobile
2039,treatment,0,0.0,70,desktop
2040,control,0,0.0,6,mobile
2041,control,0,0.0,189,mobile
2042,control,0,0.0,137,mobile
2043,control,0,0.0,110,mobile
2044,control,0,0.0,428,mobile
2045,treatment,0,0.0,33,desktop
2046,treatment,0,0.0,1,mobile
2047,treatment,0,0.0,13,desktop
2048,control,0,0.0,45,mobile
2049,control,0,0.0,6,mobile
2050,control,0,0.0,125,desktop
2051,treatment,1,73.96,67,desktop
2052,control,0,0.0,35,mobile
2053,treatment,0,0.0,249,desktop
2054,treatment,1,42.34,41,mobile
2055,control,0,0.0,209,desktop
2056,control,0,0.0,77,mobile
2057,treatment,0,0.0,129,desktop
2058,control,0,0.0,488,mobile
2059,treatment,1,51.28,6,desktop
2060,control,1,24.26,124,desktop
2061,control,0,0.0,346,mobile
2062,treatment,0,0.0,159,desktop
2063,control,0,0.0,58,mobile
2064,treatment,0,0.0,91,mobile
2065,control,0,0.0,205,desktop
2066,treatment,1,37.39,398,mobile
2067,treatment,0,0.0,7,mobile
2068,control,0,0.0,13,mobile
2069,treatment,0,0.0,70,desktop
2070,control,0,0.0,47,mobile
2071,control,0,0.0,55,mobile
2072,control,0,0.0,45,desktop
2073,treatment,0,0.0,39,desktop
2074,treatment,0,0.0,25,desktop
2075,control,0,0.0,489,desktop
2076,control,0,0.0,28,desktop
2077,treatment,0,0.0,41,mobile
2078,control,0,0.0,50,mobile
2079,control,1,74.79,486,desktop
2080,treatment,0,0.0,253,desktop
2081,control,1,49.5,280,desktop
2082,treatment,0,0.0,19,mobile
2083,control,0,0.0,325,mobile
2084,treatment,0,0.0,94,desktop
2085,control,0,0.0,54,desktop
2086,control,1,58.56,154,desktop
2087,treatment,0,0.0,310,mobile
2088,control,0,0.0,271,mobile
2089,treatment,0,0.0,397,desktop
2090,control,0,0.0,473,desktop
2091,treatment,0,0.0,48,mobile
2092,treatment,0,0.0,99,mobile
2093,treatment,0,0.0,2,desktop
2094,treatment,0,0.0,380,desktop
2095,control,0,0.0,30,mobile
2096,control,0,0.0,355,mobile
2097,treatment,0,0.0,71,mobile
2098,treatment,0,0.0,82,mobile
2099,treatment,0,0.0,7,desktop
2100,control,0,0.0,71,mobile
2101,control,0,0.0,394,desktop
2102,control,0,0.0,4,desktop
2103,control,1,22.82,93,mobile
2104,treatment,0,0.0,5,mobile
2105,treatment,0,0.0,83,mobile
2106,treatment,1,47.95,34,mobile
2107,control,0,0.0,52,mobile
2108,control,0,0.0,378,desktop
2109,control,1,25.62,103,desktop
2110,treatment,0,0.0,57,desktop
2111,treatment,0,0.0,160,desktop
2112,control,0,0.0,27,desktop
2113,treatment,0,0.0,54,desktop
2114,control,0,0.0,142,mobile
2115,control,0,0.0,48,desktop
2116,treatment,0,0.0,204,mobile
2117,control,0,0.0,121,mobile
2118,treatment,1,28.95,266,mobile
2119,control,0,0.0,533,desktop
2120,treatment,1,83.81,22,desktop
2121,treatment,1,46.96,73,desktop
2122,treatment,0,0.0,69,desktop
2123,control,0,0.0,29,mobile
2124,control,0,0.0,299,desktop
2125,treatment,1,64.3,256,desktop
2126,treatment,0,0.0,119,desktop
2127,control,0,0.0,138,mobile
2128,control,0,0.0,11,mobile
2129,control,0,0.0,145,desktop
2130,treatment,0,0.0,282,mobile
2131,control,0,0.0,153,desktop
2132,control,0,0.0,55,mobile
2133,treatment,0,0.0,198,desktop
2134,control,0,0.0,80,mobile
2135,control,0,0.0,141,desktop
2136,control,1,57.0,120,mobile
2137,treatment,0,0.0,86,desktop
2138,treatment,0,0.0,228,mobile
2139,treatment,0,0.0,387,desktop
2140,treatment,0,0.0,0,desktop
2141,treatment,1,51.58,488,mobile
2142,treatment,0,0.0,128,desktop
2143,treatment,1,27.45,217,mobile
2144,control,0,0.0,348,mobile
2145,control,0,0.0,113,mobile
2146,treatment,0,0.0,324,desktop
2147,control,0,0.0,35,mobile
2148,control,0,0.0,31,mobile
2149,treatment,1,50.52,192,desktop
2150,control,0,0.0,367,desktop
2151,control,0,0.0,401,mobile
2152,control,0,0.0,185,desktop
2153,control,0,0.0,134,desktop
2154,control,0,0.0,72,mobile
2155,treatment,0,0.0,704,desktop
2156,treatment,0,0.0,69,mobile
2157,treatment,0,0.0,245,desktop
2158,control,0,0.0,136,mobile
2159,treatment,0,0.0,168,desktop
2160,control,0,0.0,90,mobile
2161,control,0,0.0,602,desktop
2162,control,0,0.0,152,mobile
2163,control,0,0.0,499,mobile
2164,treatment,0,0.0,1,mobile
2165,treatment,0,0.0,153,desktop
2166,control,0,0.0,227,mobile
2167,treatment,0,0.0,246,mobile
2168,control,0,0.0,423,mobile
2169,treatment,0,0.0,0,desktop
2170,treatment,0,0.0,0,mobile
2171,control,0,0.0,115,desktop
2172,treatment,1,62.69,5,mobile
2173,control,0,0.0,660,mobile
2174,treatment,0,0.0,45,mobile
2175,control,0,0.0,115,desktop
2176,control,1,89.55,11,mobile
2177,treatment,0,0.0,132,mobile
2178,treatment,1,67.44,86,mobile
2179,control,0,0.0,8,desktop
2180,treatment,0,0.0,73,mobile
2181,treatment,0,0.0,89,desktop
2182,control,0,0.0,827,mobile
2183,control,1,42.79,41,mobile
2184,treatment,0,0.0,141,mobile
2185,control,0,0.0,786,desktop
2186,control,0,0.0,282,desktop
2187,control,0,0.0,902,mobile
2188,treatment,0,0.0,621,desktop
2189,treatment,0,0.0,121,mobile
2190,control,1,56.22,214,desktop
2191,treatment,0,0.0,21,mobile
2192,control,0,0.0,104,mobile
2193,treatment,0,0.0,298,desktop
2194,control,0,0.0,126,desktop
2195,control,0,0.0,218,mobile
2196,treatment,1,47.6,246,mobile
2197,control,0,0.0,52,mobile
2198,treatment,0,0.0,375,desktop
2199,treatment,0,0.0,110,mobile
2200,control,1,50.16,42,desktop
2201,control,0,0.0,361,mobile
2202,treatment,0,0.0,97,mobile
2203,control,0,0.0,249,mobile
2204,control,0,0.0,142,mobile
2205,control,0,0.0,86,mobile
2206,control,0,0.0,298,mobile
2207,control,0,0.0,158,desktop
2208,treatment,0,0.0,89,mobile
2209,treatment,0,0.0,20,desktop
2210,control,0,0.0,406,mobile
2211,control,0,0.0,6,desktop
2212,control,0,0.0,358,desktop
2213,treatment,0,0.0,80,desktop
2214,control,0,0.0,183,desktop
2215,treatment,0,0.0,459,mobile
2216,treatment,0,0.0,29,desktop
2217,treatment,0,0.0,150,desktop
2218,control,1,59.06,260,mobile
2219,treatment,0,0.0,255,mobile
2220,control,1,55.19,134,mobile
2221,treatment,0,0.0,176,mobile
2222,control,0,0.0,255,mobile
2223,treatment,0,0.0,331,mobile
2224,control,0,0.0,258,mobile
2225,treatment,0,0.0,78,desktop
2226,control,0,0.0,1029,mobile
2227,control,1,59.42,102,desktop
2228,control,0,0.0,4,mobile
2229,control,0,0.0,81,mobile
2230,treatment,0,0.0,24,mobile
2231,treatment,0,0.0,23,mobile
2232,control,0,0.0,59,mobile
2233,treatment,0,0.0,9,mobile
2234,control,1,27.2,209,mobile
2235,control,0,0.0,13,desktop
2236,treatment,0,0.0,40,mobile
2237,control,0,0.0,17,mobile
2238,control,0,0.0,11,desktop
2239,treatment,0,0.0,56,mobile
2240,control,0,0.0,152,mobile
2241,control,0,0.0,601,mobile
2242,control,0,0.0,375,mobile
2243,control,0,0.0,375,mobile
2244,treatment,1,49.67,34,mobile
2245,treatment,0,0.0,55,mobile
2246,treatment,0,0.0,14,desktop
2247,control,0,0.0,271,mobile
2248,control,0,0.0,13,mobile
2249,treatment,0,0.0,146,desktop
2250,control,0,0.0,51,desktop
2251,control,0,0.0,50,mobile
2252,control,0,0.0,842,desktop
2253,control,0,0.0,254,mobile
2254,treatment,0,0.0,326,mobile
2255,treatment,1,42.94,152,desktop
2256,treatment,1,66.82,368,desktop
2257,control,0,0.0,186,mobile
2258,treatment,0,0.0,525,desktop
2259,treatment,0,0.0,59,desktop
2260,control,1,46.21,162,mobile
2261,control,0,0.0,210,mobile
2262,treatment,1,54.46,89,mobile
2263,treatment,0,0.0,381,desktop
2264,treatment,0,0.0,702,mobile
2265,treatment,0,0.0,122,desktop
2266,control,1,30.11,89,mobile
2267,treatment,1,58.36,114,mobile
2268,treatment,0,0.0,344,desktop
2269,control,0,0.0,186,desktop
2270,treatment,0,0.0,8,mobile
2271,control,0,0.0,140,mobile
2272,control,0,0.0,3,mobile
2273,control,0,0.0,271,mobile
2274,treatment,0,0.0,71,mobile
2275,treatment,0,0.0,114,desktop
2276,control,0,0.0,288,mobile
2277,treatment,0,0.0,8,mobile
2278,treatment,0,0.0,31,mobile
2279,control,0,0.0,91,desktop
2280,control,0,0.0,47,mobile
2281,treatment,0,0.0,74,desktop
2282,control,0,0.0,1135,mobile
2283,treatment,0,0.0,314,mobile
2284,treatment,0,0.0,387,mobile
2285,treatment,0,0.0,497,mobile
2286,treatment,0,0.0,75,desktop
2287,control,0,0.0,63,mobile
2288,control,1,26.61,47,desktop
2289,control,0,0.0,319,mobile
2290,control,0,0.0,204,mobile
2291,treatment,0,0.0,48,mobile
2292,treatment,1,59.62,85,desktop
2293,control,0,0.0,127,desktop
2294,treatment,0,0.0,135,desktop
2295,treatment,0,0.0,395,mobile
2296,treatment,0,0.0,86,desktop
2297,control,0,0.0,430,mobile
2298,control,0,0.0,104,desktop
2299,control,0,0.0,246,desktop
2300,treatment,0,0.0,479,mobile
2301,control,0,0.0,428,mobile
2302,control,0,0.0,10,desktop
2303,control,1,58.17,41,desktop
2304,control,0,0.0,116,mobile
2305,control,0,0.0,101,desktop
2306,control,0,0.0,184,desktop
2307,treatment,0,0.0,521,mobile
2308,treatment,1,82.79,21,mobile
2309,control,0,0.0,108,desktop
2310,control,0,0.0,38,mobile
2311,treatment,0,0.0,404,mobile
2312,treatment,1,22.28,601,mobile
2313,control,0,0.0,117,desktop
2314,control,0,0.0,19,desktop
2315,control,0,0.0,276,mobile
2316,control,1,61.82,215,desktop
2317,treatment,1,63.71,78,desktop
2318,control,0,0.0,393,mobile
2319,control,1,74.24,670,desktop
2320,control,0,0.0,146,desktop
2321,control,0,0.0,150,desktop
2322,treatment,0,0.0,63,desktop
2323,treatment,0,0.0,158,mobile
2324,treatment,0,0.0,104,mobile
2325,control,0,0.0,64,mobile
2326,control,0,0.0,12,desktop
2327,treatment,0,0.0,52,desktop
2328,control,0,0.0,39,mobile
2329,control,0,0.0,140,mobile
2330,treatment,0,0.0,165,mobile
2331,treatment,0,0.0,168,desktop
2332,treatment,0,0.0,88,mobile
2333,treatment,0,0.0,98,desktop
2334,control,0,0.0,323,mobile
2335,control,0,0.0,116,mobile
2336,treatment,0,0.0,792,mobile
2337,control,0,0.0,104,desktop
2338,treatment,0,0.0,188,mobile
2339,treatment,0,0.0,9,desktop
2340,control,0,0.0,190,mobile
2341,treatment,1,42.22,343,mobile
2342,control,1,75.78,513,mobile
2343,control,0,0.0,1065,desktop
2344,control,0,0.0,59,desktop
2345,control,0,0.0,154,mobile
2346,treatment,0,0.0,107,desktop
2347,control,1,62.55,149,mobile
2348,treatment,0,0.0,30,mobile
2349,treatment,0,0.0,349,mobile
2350,treatment,0,0.0,432,desktop
2351,treatment,1,27.85,107,mobile
2352,control,0,0.0,59,mobile
2353,control,0,0.0,27,mobile
2354,treatment,0,0.0,207,mobile
2355,treatment,0,0.0,67,mobile
2356,control,0,0.0,432,mobile
2357,treatment,0,0.0,200,mobile
2358,control,1,61.72,186,desktop
2359,treatment,1,37.04,147,mobile
2360,control,1,67.03,8,mobile
2361,treatment,0,0.0,483,mobile
2362,treatment,0,0.0,177,mobile
2363,control,0,0.0,922,desktop
2364,treatment,0,0.0,138,mobile
2365,treatment,0,0.0,222,desktop
2366,control,0,0.0,10,desktop
2367,treatment,0,0.0,179,desktop
2368,control,0,0.0,260,mobile
2369,control,0,0.0,271,mobile
2370,treatment,0,0.0,264,mobile
2371,treatment,0,0.0,46,desktop
2372,treatment,0,0.0,666,mobile
2373,treatment,0,0.0,960,mobile
2374,treatment,0,0.0,14,mobile
2375,treatment,0,0.0,496,desktop
2376,treatment,0,0.0,61,desktop
2377,control,0,0.0,210,mobile
2378,treatment,0,0.0,74,mobile
2379,control,0,0.0,618,mobile
2380,treatment,0,0.0,19,mobile
2381,treatment,0,0.0,123,desktop
2382,control,0,0.0,100,desktop
2383,treatment,0,0.0,71,desktop
2384,treatment,0,0.0,186,mobile
